年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,投票數,選舉人數,當選人數合計
2002,非直轄市,區域,南投縣,張漢卿,無,1,43,N,NA,3002,4.16,73113,103060,10
2002,非直轄市,區域,南投縣,莊文斌,中國國民黨,1,46,Y,*,3956,5.48,73113,103060,10
2002,非直轄市,區域,南投縣,曾松茂,親民黨,1,34,N,NA,1628,2.25,73113,103060,10
2002,非直轄市,區域,南投縣,吳棋祥,無,1,35,N,*,3672,5.08,73113,103060,10
2002,非直轄市,區域,南投縣,吳正行,無,1,59,N,*,3557,4.92,73113,103060,10
2002,非直轄市,區域,南投縣,史祝賢,中國國民黨,1,35,N,NA,1346,1.86,73113,103060,10
2002,非直轄市,區域,南投縣,陳允裕,無,1,39,N,NA,2092,2.9,73113,103060,10
2002,非直轄市,區域,南投縣,張禎庭,無,1,47,N,NA,914,1.27,73113,103060,10
2002,非直轄市,區域,南投縣,陳振寬,無,1,50,N,NA,817,1.13,73113,103060,10
2002,非直轄市,區域,南投縣,陳榮晴,無,1,39,N,NA,2436,3.37,73113,103060,10
2002,非直轄市,區域,南投縣,魏清彬,中國國民黨,1,53,Y,*,3675,5.09,73113,103060,10
2002,非直轄市,區域,南投縣,曾芳春,無,1,46,Y,*,4097,5.67,73113,103060,10
2002,非直轄市,區域,南投縣,李碧珠,無,2,40,N,NA,559,0.77,73113,103060,10
2002,非直轄市,區域,南投縣,洪錦華,無,2,49,N,NA,1709,3.21,53865,82118,8
2002,非直轄市,區域,南投縣,林永鴻,民主進步黨,1,32,Y,*,4803,9.03,53865,82118,8
2002,非直轄市,區域,南投縣,賴忠政,中國國民黨,1,40,N,*,3800,7.14,53865,82118,8
2002,非直轄市,區域,南投縣,簡沛霖,無,1,55,N,*,5704,10.72,53865,82118,8
2002,非直轄市,區域,南投縣,簡景賢,無,1,43,N,*,5859,11.02,53865,82118,8
2002,非直轄市,區域,南投縣,陳惠真,無,2,55,N,NA,537,1.01,53865,82118,8
2002,非直轄市,區域,南投縣,廖宜賢,無,1,52,N,*,4876,9.17,53865,82118,8
2002,非直轄市,區域,南投縣,林禮子,無,2,57,N,NA,646,1.21,53865,82118,8
2002,非直轄市,區域,南投縣,陳月英,中國國民黨,2,55,Y,*,4059,7.63,53865,82118,8
2002,非直轄市,區域,南投縣,黃秀女,民主進步黨,2,46,N,*,3555,6.68,53865,82118,8
2002,非直轄市,區域,南投縣,邱昭煌,建國黨,1,51,Y,NA,3317,6.24,53865,82118,8
2002,非直轄市,區域,南投縣,林福彰,無,1,60,Y,NA,2569,4.83,53865,82118,8
2002,非直轄市,區域,南投縣,李合元,無,1,54,Y,*,4625,8.7,53865,82118,8
2002,非直轄市,區域,南投縣,李宏文,中國國民黨,1,44,Y,NA,2687,5.05,53865,82118,8
2002,非直轄市,區域,南投縣,張經魁,親民黨,1,61,N,NA,2146,4.03,53865,82118,8
2002,非直轄市,區域,南投縣,張東榮,民主進步黨,1,59,N,NA,752,1.41,53865,82118,8
2002,非直轄市,區域,南投縣,簡裕銘,無,1,53,N,NA,1543,2.9,53865,82118,8
2002,非直轄市,區域,南投縣,林明溱,中國國民黨,1,51,N,*,4941,17.8,28050,45195,4
2002,非直轄市,區域,南投縣,張王青,無,2,71,Y,NA,4092,14.74,28050,45195,4
2002,非直轄市,區域,南投縣,陳錦倫,民主進步黨,1,37,Y,*,5515,19.86,28050,45195,4
2002,非直轄市,區域,南投縣,謝明謀,中國國民黨,1,52,N,*,4200,15.13,28050,45195,4
2002,非直轄市,區域,南投縣,陳垂堂,無,1,52,N,NA,4127,14.86,28050,45195,4
2002,非直轄市,區域,南投縣,陳淑惠,中國國民黨,2,45,N,*,4889,17.61,28050,45195,4
2002,非直轄市,區域,南投縣,陳採鳳,中國國民黨,2,63,Y,*,2257,6.02,37859,59590,5
2002,非直轄市,區域,南投縣,許民衡,中國國民黨,1,55,N,NA,3439,9.17,37859,59590,5
2002,非直轄市,區域,南投縣,林民政,無,1,47,Y,*,4312,11.5,37859,59590,5
2002,非直轄市,區域,南投縣,曾萬定,無,1,41,N,*,4532,12.08,37859,59590,5
2002,非直轄市,區域,南投縣,鄒若臣,無,1,51,N,NA,1473,3.93,37859,59590,5
2002,非直轄市,區域,南投縣,劉迺倉,無,1,58,N,NA,4290,11.44,37859,59590,5
2002,非直轄市,區域,南投縣,康誌合,民主進步黨,1,39,N,*,5629,15.01,37859,59590,5
2002,非直轄市,區域,南投縣,何勝豐,無,1,45,N,*,6302,16.8,37859,59590,5
2002,非直轄市,區域,南投縣,郭宏明,無,1,43,N,NA,691,1.84,37859,59590,5
2002,非直轄市,區域,南投縣,黃振發,民主進步黨,1,33,N,NA,2482,6.62,37859,59590,5
2002,非直轄市,區域,南投縣,黃丹怡,親民黨,2,35,N,NA,1311,3.5,37859,59590,5
2002,非直轄市,區域,南投縣,李羽芷,無,2,46,N,NA,789,2.1,37859,59590,5
2002,非直轄市,區域,南投縣,潘美燕,中國國民黨,2,45,N,NA,1364,2.55,54255,81857,8
2002,非直轄市,區域,南投縣,蔡明昶,無,1,40,N,NA,393,0.73,54255,81857,8
2002,非直轄市,區域,南投縣,王彩雲,無,2,40,N,*,2715,5.07,54255,81857,8
2002,非直轄市,區域,南投縣,賴麗如,中國國民黨,2,33,N,NA,1762,3.29,54255,81857,8
2002,非直轄市,區域,南投縣,鄭光東,中國國民黨,1,46,N,NA,236,0.44,54255,81857,8
2002,非直轄市,區域,南投縣,胡國龍,中國國民黨,1,44,Y,NA,2595,4.85,54255,81857,8
2002,非直轄市,區域,南投縣,朱妙真,親民黨,2,37,N,NA,929,1.74,54255,81857,8
2002,非直轄市,區域,南投縣,陳潤田,無,1,50,N,NA,1578,2.95,54255,81857,8
2002,非直轄市,區域,南投縣,廖志城,民主進步黨,1,40,N,*,4411,8.24,54255,81857,8
2002,非直轄市,區域,南投縣,賴文雄,中國國民黨,1,54,N,NA,1550,2.9,54255,81857,8
2002,非直轄市,區域,南投縣,陳貴參,中國國民黨,1,52,Y,*,4349,8.13,54255,81857,8
2002,非直轄市,區域,南投縣,柯添淇,中國國民黨,1,41,N,NA,1139,2.13,54255,81857,8
2002,非直轄市,區域,南投縣,鄭文銅,無,1,54,Y,*,3741,6.99,54255,81857,8
2002,非直轄市,區域,南投縣,林福峰,中國國民黨,1,51,N,*,3245,6.06,54255,81857,8
2002,非直轄市,區域,南投縣,許阿甘,民主進步黨,2,56,Y,*,3196,5.97,54255,81857,8
2002,非直轄市,區域,南投縣,潘一全,無,1,32,Y,*,3357,6.27,54255,81857,8
2002,非直轄市,區域,南投縣,陳富坤,無,1,38,N,NA,1770,3.31,54255,81857,8
2002,非直轄市,區域,南投縣,周義雄,親民黨,1,45,N,*,2739,5.12,54255,81857,8
2002,非直轄市,區域,南投縣,羅永茂,無,1,39,N,NA,390,0.73,54255,81857,8
2002,非直轄市,區域,南投縣,王仁宏,無,1,42,N,NA,1207,2.26,54255,81857,8
2002,非直轄市,區域,南投縣,馬麗華,親民黨,2,47,N,NA,739,1.38,54255,81857,8
2002,非直轄市,區域,南投縣,吳德金,無,1,50,N,NA,730,1.36,54255,81857,8
2002,非直轄市,區域,南投縣,邱萬木,無,1,46,N,NA,220,0.41,54255,81857,8
2002,非直轄市,區域,南投縣,陳義正,無,1,91,N,NA,964,1.8,54255,81857,8
2002,非直轄市,區域,南投縣,吳國昌,無,1,47,N,NA,2188,4.09,54255,81857,8
2002,非直轄市,區域,南投縣,何惠娟,無,2,38,N,NA,2683,5.01,54255,81857,8
2002,非直轄市,區域,南投縣,黃大瑋,無,1,35,N,NA,1462,2.73,54255,81857,8
2002,非直轄市,區域,南投縣,江萬昌,無,1,50,N,NA,1864,3.48,54255,81857,8
2002,非直轄市,區域,雲林縣,林振忠,民主進步黨,1,34,N,NA,3214,4.24,76974,108467,9
2002,非直轄市,區域,雲林縣,林振財,無,1,64,N,NA,1963,2.59,76974,108467,9
2002,非直轄市,區域,雲林縣,高秀英,無,2,42,N,NA,1774,2.34,76974,108467,9
2002,非直轄市,區域,雲林縣,吳賴旻霙,無,2,43,N,NA,875,1.15,76974,108467,9
2002,非直轄市,區域,雲林縣,翁隆宜,中國國民黨,1,43,N,NA,4146,5.46,76974,108467,9
2002,非直轄市,區域,雲林縣,簡明欽,中國國民黨,1,42,Y,*,5093,6.71,76974,108467,9
2002,非直轄市,區域,雲林縣,蔡玉霜,無,2,60,Y,*,5860,7.72,76974,108467,9
2002,非直轄市,區域,雲林縣,吳昭清,無,1,51,N,NA,741,0.98,76974,108467,9
2002,非直轄市,區域,雲林縣,林惠珠,無,2,42,N,NA,1428,1.88,76974,108467,9
2002,非直轄市,區域,雲林縣,尹伶瑛,無,2,45,N,*,4930,6.5,76974,108467,9
2002,非直轄市,區域,雲林縣,廖信凱,中國國民黨,1,30,Y,*,4778,6.3,76974,108467,9
2002,非直轄市,區域,雲林縣,陳文雄,無,1,61,N,NA,1601,2.11,76974,108467,9
2002,非直轄市,區域,雲林縣,李建志,無,1,33,N,*,6357,8.38,76974,108467,9
2002,非直轄市,區域,雲林縣,王琇媛,中國國民黨,2,43,N,NA,4610,6.08,76974,108467,9
2002,非直轄市,區域,雲林縣,劉建國,民主進步黨,1,33,N,*,4739,6.25,76974,108467,9
2002,非直轄市,區域,雲林縣,胡克勤,親民黨,1,42,N,NA,2514,3.31,76974,108467,9
2002,非直轄市,區域,雲林縣,張連亨,中國國民黨,1,45,N,NA,2286,3.01,76974,108467,9
2002,非直轄市,區域,雲林縣,林錫華,無,1,43,Y,*,7653,10.09,76974,108467,9
2002,非直轄市,區域,雲林縣,李建昇,台灣團結聯盟,1,42,Y,*,5435,7.16,76974,108467,9
2002,非直轄市,區域,雲林縣,林勝雄,無,1,59,Y,*,5883,7.75,76974,108467,9
2002,非直轄市,區域,雲林縣,沈銘恭,民主進步黨,1,36,N,NA,4398,8.56,52207,77797,6
2002,非直轄市,區域,雲林縣,鐘俊興,中國國民黨,1,52,Y,*,6102,11.88,52207,77797,6
2002,非直轄市,區域,雲林縣,張嘉元,中國國民黨,1,52,Y,*,6394,12.44,52207,77797,6
2002,非直轄市,區域,雲林縣,易信助,無,1,42,N,NA,1499,2.92,52207,77797,6
2002,非直轄市,區域,雲林縣,李長發,中國國民黨,1,51,Y,*,5904,11.49,52207,77797,6
2002,非直轄市,區域,雲林縣,張金坤,無,1,52,N,NA,1562,3.04,52207,77797,6
2002,非直轄市,區域,雲林縣,林順正,無,1,51,N,NA,1086,2.11,52207,77797,6
2002,非直轄市,區域,雲林縣,林慧如,民主進步黨,2,40,Y,*,10334,20.11,52207,77797,6
2002,非直轄市,區域,雲林縣,林再添,中國國民黨,1,50,Y,*,7868,15.31,52207,77797,6
2002,非直轄市,區域,雲林縣,洪惠玲,無,2,35,N,NA,1621,3.15,52207,77797,6
2002,非直轄市,區域,雲林縣,簡錦全,中國國民黨,1,50,N,*,4615,8.98,52207,77797,6
2002,非直轄市,區域,雲林縣,李健福,民主進步黨,1,51,N,NA,3388,4.63,74120,107878,9
2002,非直轄市,區域,雲林縣,林文彬,中國國民黨,1,46,N,NA,2288,3.13,74120,107878,9
2002,非直轄市,區域,雲林縣,謝翠蓮,中國國民黨,2,54,Y,*,5404,7.39,74120,107878,9
2002,非直轄市,區域,雲林縣,王士壬,無,1,51,N,*,6823,9.32,74120,107878,9
2002,非直轄市,區域,雲林縣,謝國章,無,1,46,N,NA,1312,1.79,74120,107878,9
2002,非直轄市,區域,雲林縣,陳國松,中國國民黨,1,62,Y,*,7493,10.24,74120,107878,9
2002,非直轄市,區域,雲林縣,周啟明,無,1,70,N,NA,200,0.27,74120,107878,9
2002,非直轄市,區域,雲林縣,吳欽棋,中國國民黨,1,50,N,*,7076,9.67,74120,107878,9
2002,非直轄市,區域,雲林縣,陳瑞雄,中國國民黨,1,42,N,*,5475,7.48,74120,107878,9
2002,非直轄市,區域,雲林縣,李明明,無,2,34,N,NA,4284,5.85,74120,107878,9
2002,非直轄市,區域,雲林縣,劉昶珍,無,2,39,N,NA,194,0.27,74120,107878,9
2002,非直轄市,區域,雲林縣,林永福,無,1,47,N,*,6016,8.22,74120,107878,9
2002,非直轄市,區域,雲林縣,陳振輝,無,1,47,Y,*,5847,7.99,74120,107878,9
2002,非直轄市,區域,雲林縣,陳清秀,中國國民黨,1,57,Y,*,7739,10.58,74120,107878,9
2002,非直轄市,區域,雲林縣,蔡秋敏,民主進步黨,2,41,Y,*,5490,7.5,74120,107878,9
2002,非直轄市,區域,雲林縣,郭武男,中國國民黨,1,38,N,NA,4144,5.66,74120,107878,9
2002,非直轄市,區域,雲林縣,廖偉博,中國國民黨,1,35,Y,*,3318,5.99,56281,81970,7
2002,非直轄市,區域,雲林縣,廖朝魁,中國國民黨,1,44,Y,*,9270,16.72,56281,81970,7
2002,非直轄市,區域,雲林縣,李佳芬,中國國民黨,2,39,Y,*,7745,13.97,56281,81970,7
2002,非直轄市,區域,雲林縣,廖水蓮,無,1,52,N,NA,2209,3.99,56281,81970,7
2002,非直轄市,區域,雲林縣,廖錦珠,無,2,45,N,*,7336,13.23,56281,81970,7
2002,非直轄市,區域,雲林縣,羅裕欽,無,1,35,N,*,6206,11.2,56281,81970,7
2002,非直轄市,區域,雲林縣,梁銘忠,無,1,36,Y,*,7924,14.3,56281,81970,7
2002,非直轄市,區域,雲林縣,廖丁賜,民主進步黨,1,47,N,NA,2937,5.3,56281,81970,7
2002,非直轄市,區域,雲林縣,廖清祥,無,1,36,N,NA,2401,4.33,56281,81970,7
2002,非直轄市,區域,雲林縣,李合同,中國國民黨,1,45,N,*,6084,10.98,56281,81970,7
2002,非直轄市,區域,雲林縣,陳清圳,中國國民黨,1,44,N,NA,274,0.51,54614,82780,6
2002,非直轄市,區域,雲林縣,林金順,無,1,38,N,NA,3538,6.61,54614,82780,6
2002,非直轄市,區域,雲林縣,蘇金煌,中國國民黨,1,57,Y,*,10128,18.91,54614,82780,6
2002,非直轄市,區域,雲林縣,陳正忠,中國國民黨,1,38,N,*,8024,14.98,54614,82780,6
2002,非直轄市,區域,雲林縣,張素蘭,中國國民黨,2,46,Y,*,681,1.27,54614,82780,6
2002,非直轄市,區域,雲林縣,鄭東來,無,1,47,N,*,4060,7.58,54614,82780,6
2002,非直轄市,區域,雲林縣,林新丁,民主進步黨,1,50,N,NA,3822,7.14,54614,82780,6
2002,非直轄市,區域,雲林縣,王清貴,中國國民黨,1,62,Y,*,7887,14.72,54614,82780,6
2002,非直轄市,區域,雲林縣,吳進丁,無,1,61,N,NA,1851,3.46,54614,82780,6
2002,非直轄市,區域,雲林縣,林源泉,民主進步黨,1,44,Y,*,5880,10.98,54614,82780,6
2002,非直轄市,區域,雲林縣,林憲助,無,1,61,N,NA,3587,6.7,54614,82780,6
2002,非直轄市,區域,雲林縣,林金城,中國國民黨,1,51,N,NA,3833,7.16,54614,82780,6
2002,非直轄市,區域,雲林縣,NA,無,1,91,N,NA,0,0,54981,83212,6
2002,非直轄市,區域,雲林縣,吳義道,中國國民黨,1,51,N,NA,5063,9.44,54981,83212,6
2002,非直轄市,區域,雲林縣,蕭慧敏,無,2,42,N,*,5187,9.67,54981,83212,6
2002,非直轄市,區域,雲林縣,林逢錦,無,1,43,N,*,9201,17.15,54981,83212,6
2002,非直轄市,區域,雲林縣,陳憲中,民主進步黨,1,54,N,*,9102,16.96,54981,83212,6
2002,非直轄市,區域,雲林縣,王春環,中國國民黨,2,46,Y,NA,167,0.31,54981,83212,6
2002,非直轄市,區域,雲林縣,王聰明,無,1,59,Y,*,6117,11.4,54981,83212,6
2002,非直轄市,區域,雲林縣,呂耀毓,無,1,48,N,*,5697,10.62,54981,83212,6
2002,非直轄市,區域,雲林縣,陳國益,親民黨,1,57,Y,*,8657,16.13,54981,83212,6
2002,非直轄市,區域,雲林縣,王品茹,民主進步黨,2,30,N,NA,4467,8.32,54981,83212,6
2002,非直轄市,區域,嘉義縣,林芳琪,親民黨,2,44,N,NA,2602,5.05,52452,77533,7
2002,非直轄市,區域,嘉義縣,林國慶,民主進步黨,1,37,Y,*,8201,15.91,52452,77533,7
2002,非直轄市,區域,嘉義縣,蕭苑瑜,中國國民黨,2,29,N,NA,748,1.45,52452,77533,7
2002,非直轄市,區域,嘉義縣,鄭惠繻,民主進步黨,2,44,N,NA,2976,5.77,52452,77533,7
2002,非直轄市,區域,嘉義縣,吳淑琴,中國國民黨,2,36,N,NA,72,0.14,52452,77533,7
2002,非直轄市,區域,嘉義縣,陳素季,中國國民黨,2,42,Y,*,4174,8.1,52452,77533,7
2002,非直轄市,區域,嘉義縣,王榮聰,無,1,37,N,NA,3702,7.18,52452,77533,7
2002,非直轄市,區域,嘉義縣,林寶瓶,中國國民黨,1,49,Y,*,5840,11.33,52452,77533,7
2002,非直轄市,區域,嘉義縣,黃傑,民主進步黨,1,44,N,*,4650,9.02,52452,77533,7
2002,非直轄市,區域,嘉義縣,董國誠,無,1,41,N,*,6936,13.45,52452,77533,7
2002,非直轄市,區域,嘉義縣,官文樹,無,1,51,Y,*,5687,11.03,52452,77533,7
2002,非直轄市,區域,嘉義縣,吳明諭,無,1,31,N,*,5973,11.58,52452,77533,7
2002,非直轄市,區域,嘉義縣,林順益,無,1,46,Y,NA,135,0.3,46113,76115,7
2002,非直轄市,區域,嘉義縣,林登乾,無,1,63,N,NA,3325,7.33,46113,76115,7
2002,非直轄市,區域,嘉義縣,林榮福,無,1,43,N,NA,79,0.17,46113,76115,7
2002,非直轄市,區域,嘉義縣,賴美真,無,2,41,N,*,5292,11.67,46113,76115,7
2002,非直轄市,區域,嘉義縣,黃嘉寬,無,1,47,Y,*,4486,9.89,46113,76115,7
2002,非直轄市,區域,嘉義縣,郭傳福,無,1,37,N,NA,3317,7.31,46113,76115,7
2002,非直轄市,區域,嘉義縣,王幸悅,民主進步黨,2,46,Y,*,6251,13.78,46113,76115,7
2002,非直轄市,區域,嘉義縣,陳福成,無,1,44,Y,*,4495,9.91,46113,76115,7
2002,非直轄市,區域,嘉義縣,賴朝崙,無,1,47,N,*,3474,7.66,46113,76115,7
2002,非直轄市,區域,嘉義縣,蔡豐文,民主進步黨,1,55,N,NA,2647,5.84,46113,76115,7
2002,非直轄市,區域,嘉義縣,張嘉瀧,中國國民黨,1,54,Y,*,4881,10.76,46113,76115,7
2002,非直轄市,區域,嘉義縣,謝三郎,無,1,60,N,NA,315,0.69,46113,76115,7
2002,非直轄市,區域,嘉義縣,何自涼,民主進步黨,1,42,N,NA,3097,6.83,46113,76115,7
2002,非直轄市,區域,嘉義縣,林秀琴,民主進步黨,2,49,N,*,3553,7.84,46113,76115,7
2002,非直轄市,區域,嘉義縣,施秋蘭,民主進步黨,2,46,N,NA,1355,3.68,37456,57208,5
2002,非直轄市,區域,嘉義縣,李秀美,無,2,44,N,*,5566,15.11,37456,57208,5
2002,非直轄市,區域,嘉義縣,詹金繪,無,2,45,N,NA,2921,7.93,37456,57208,5
2002,非直轄市,區域,嘉義縣,吳思蓉,無,2,45,Y,*,5059,13.73,37456,57208,5
2002,非直轄市,區域,嘉義縣,簡泰河,中國國民黨,1,48,Y,*,4919,13.35,37456,57208,5
2002,非直轄市,區域,嘉義縣,陳保復,無,1,45,N,*,6308,17.12,37456,57208,5
2002,非直轄市,區域,嘉義縣,簡朝送,民主進步黨,1,66,N,NA,2705,7.34,37456,57208,5
2002,非直轄市,區域,嘉義縣,劉宏文,無,1,50,Y,*,3529,9.58,37456,57208,5
2002,非直轄市,區域,嘉義縣,柯清添,無,1,47,N,NA,2059,5.59,37456,57208,5
2002,非直轄市,區域,嘉義縣,陳生,民主進步黨,1,45,N,NA,2422,6.57,37456,57208,5
2002,非直轄市,區域,嘉義縣,姜梅紅,無,2,51,Y,NA,4418,8.5,52866,77895,6
2002,非直轄市,區域,嘉義縣,陳鴻鈞,民主進步黨,1,46,N,NA,1634,3.14,52866,77895,6
2002,非直轄市,區域,嘉義縣,侯明月,無,2,39,N,NA,3832,7.37,52866,77895,6
2002,非直轄市,區域,嘉義縣,蔡奇璋,中國國民黨,1,42,Y,*,6260,12.04,52866,77895,6
2002,非直轄市,區域,嘉義縣,蔡炳欽,無,1,49,N,NA,900,1.73,52866,77895,6
2002,非直轄市,區域,嘉義縣,李國勝,中國國民黨,1,38,N,*,7087,13.63,52866,77895,6
2002,非直轄市,區域,嘉義縣,黃錦成,民主進步黨,1,41,N,NA,4490,8.63,52866,77895,6
2002,非直轄市,區域,嘉義縣,余政達,無,1,41,Y,*,4840,9.31,52866,77895,6
2002,非直轄市,區域,嘉義縣,李陳秀琴,無,2,51,N,*,6466,12.43,52866,77895,6
2002,非直轄市,區域,嘉義縣,楊再興,中國國民黨,1,61,Y,*,6028,11.59,52866,77895,6
2002,非直轄市,區域,嘉義縣,黃麗貞,民主進步黨,2,42,Y,*,6046,11.63,52866,77895,6
2002,非直轄市,區域,嘉義縣,陳翁蘭英,無,2,72,Y,*,4537,14.11,32628,43782,4
2002,非直轄市,區域,嘉義縣,翁張宗美,中國國民黨,2,45,N,*,7958,24.75,32628,43782,4
2002,非直轄市,區域,嘉義縣,蔡寶雄,無,1,39,N,NA,2436,7.58,32628,43782,4
2002,非直轄市,區域,嘉義縣,蔡長雄,民主進步黨,1,57,N,NA,4016,12.49,32628,43782,4
2002,非直轄市,區域,嘉義縣,陳俊宏,中國國民黨,1,56,Y,*,7942,24.7,32628,43782,4
2002,非直轄市,區域,嘉義縣,陳鳳梅,無,2,41,N,NA,123,0.38,32628,43782,4
2002,非直轄市,區域,嘉義縣,邱再留,無,1,62,Y,*,5145,16,32628,43782,4
2002,非直轄市,區域,嘉義縣,張鏡湖,無,1,55,N,NA,1409,2.99,47736,78185,7
2002,非直轄市,區域,嘉義縣,詹黃素蓮,中國國民黨,2,49,Y,*,6271,13.31,47736,78185,7
2002,非直轄市,區域,嘉義縣,羅瑞民,無,1,43,Y,*,4497,9.54,47736,78185,7
2002,非直轄市,區域,嘉義縣,陳國印,民主進步黨,1,41,N,NA,2350,4.99,47736,78185,7
2002,非直轄市,區域,嘉義縣,蔡文基,民主進步黨,1,49,Y,*,4770,10.12,47736,78185,7
2002,非直轄市,區域,嘉義縣,涂振和,無,1,60,N,NA,2169,4.6,47736,78185,7
2002,非直轄市,區域,嘉義縣,游淑貞,無,2,44,N,NA,3889,8.25,47736,78185,7
2002,非直轄市,區域,嘉義縣,侯清河,中國國民黨,1,54,Y,*,5597,11.88,47736,78185,7
2002,非直轄市,區域,嘉義縣,林嘉泰,中國國民黨,1,59,Y,*,5806,12.32,47736,78185,7
2002,非直轄市,區域,嘉義縣,莊竣傑,無,1,49,N,*,5371,11.4,47736,78185,7
2002,非直轄市,區域,嘉義縣,林淑鈴,民主進步黨,2,40,N,*,4989,10.59,47736,78185,7
2002,非直轄市,區域,臺南縣,趙昆原,無,1,46,N,NA,5000,8.48,59814,94067,6
2002,非直轄市,區域,臺南縣,蔡啟,親民黨,1,47,N,NA,2366,4.01,59814,94067,6
2002,非直轄市,區域,臺南縣,陳進雄,無,1,53,N,*,6849,11.62,59814,94067,6
2002,非直轄市,區域,臺南縣,顏恒通,民主進步黨,1,45,Y,*,5162,8.76,59814,94067,6
2002,非直轄市,區域,臺南縣,黃金鏞,中國國民黨,1,50,N,*,8222,13.95,59814,94067,6
2002,非直轄市,區域,臺南縣,楊振基,無,1,65,M,NA,505,0.86,59814,94067,6
2002,非直轄市,區域,臺南縣,蔡育輝,中國國民黨,1,43,N,*,7663,13,59814,94067,6
2002,非直轄市,區域,臺南縣,劉桂妙,中國國民黨,2,44,Y,*,5735,9.73,59814,94067,6
2002,非直轄市,區域,臺南縣,顏炎釧,無,1,38,N,*,9187,15.58,59814,94067,6
2002,非直轄市,區域,臺南縣,丁瑞財,無,1,39,N,NA,1150,1.95,59814,94067,6
2002,非直轄市,區域,臺南縣,翁豔碧,無,2,44,N,NA,2569,4.36,59814,94067,6
2002,非直轄市,區域,臺南縣,陳李翠香,民主進步黨,2,45,Y,NA,4541,7.7,59814,94067,6
2002,非直轄市,區域,臺南縣,董國隆,無,1,57,N,NA,3394,8.14,42308,67213,4
2002,非直轄市,區域,臺南縣,鄭清霖,中國國民黨,1,42,N,*,6409,15.36,42308,67213,4
2002,非直轄市,區域,臺南縣,詹龍洲,中國國民黨,1,47,N,*,6861,16.45,42308,67213,4
2002,非直轄市,區域,臺南縣,賴東約,無,1,55,N,NA,1214,2.91,42308,67213,4
2002,非直轄市,區域,臺南縣,賴美惠,民主進步黨,2,44,Y,*,10391,24.91,42308,67213,4
2002,非直轄市,區域,臺南縣,黃月娟,中國國民黨,2,48,Y,*,6708,16.08,42308,67213,4
2002,非直轄市,區域,臺南縣,王錦鐘,無,1,53,N,NA,659,1.58,42308,67213,4
2002,非直轄市,區域,臺南縣,陳明清,無,1,44,N,NA,5359,12.85,42308,67213,4
